Smiles,is_active
c1cc(ccc1c2cnc3c(n2)ncnc3[O-])Br,0
CCOC(=O)c1c(c(c(s1)NC(=O)c2cnccn2)C(=O)OC)C,0
CC[C@@H](C(=O)OCC)Sc1nc2c(n1C(C)C)c(=O)[nH]c(=O)n2C,0
CCCCCOC(=O)Cn1c2c(=O)[nH]c(=O)n(c2nc1Br)C,0
COc1ccc(cc1n2cnnn2)S(=O)(=O)NC[C@@H]3C[C@H]4CC[C@@H]3C4,0
Cc1c(sc(n1)C)C(=O)OCc2[nH]c(=O)c3ccc(cc3n2)C(=O)OC,0
[H]/N=C/1\NN=C([C@H](S1)CC)c2ccc(cc2)Br,0
c1cc2c(cc1N)CN(C2)Cc3cc(ccc3Br)F,0
c1cc(cc(c1)I)N[C@H]2COC[C@@H]2O,0
c1ccc(c(c1)CN2CCSc3c2cc(cc3)N)Br,0
CC1(Cc2c(ccn2Cc3cccc(c3)Br)[C@H](C1)N)C,0
Cc1c(c2cc(ccc2o1)[N-]S(=O)(=O)c3cc4cccc5c4c(c3)C(=O)NC5=O)C(=O)C,0
Cc1cc(cc(c1C)S(=O)(=O)NCCc2nnc3n2CCCCC3)C(=O)[O-],0
CCc1nnc(s1)/N=C(/CSc2nc3c(c4cc(cc(c4[nH]3)C)C)nn2)\[O-],0
COc1cc(ccc1[O-])[C@@H]2C3=C(CCCC3=O)Nc4n2nc(n4)SCc5cccnc5,0
CC[C@@]1(C(=O)N(C(=O)N1)/N=C(/c2csc(n2)c3ccco3)\[O-])c4ccccc4,0
Cc1ccc(cc1)Nc2c(nc3n2ccnc3)c4ccc(cc4)N(C)C,0
c1ccc(cc1)Oc2cccc(c2)/C=C(\C#N)/c3nc4ccccc4c(n3)O,0
COc1cccc(c1C(=O)Nc2nc3ccc4ccccc4c3s2)OC,0
CCc1ccc(cc1)[C@H]2Nc3ccccc3-c4c(nc(nn4)SCC)O2,0
CC1=CC[C@H](CC1)[C@@H]2Nc3ccccc3-c4c(nc(nn4)SCC=C)O2,0
c1cc(ccc1/N=C/c2cc(cc(c2[O-])Br)[N+](=O)[O-])F,0
Cc1cccc(c1)S(=O)(=O)[N-]c2cccc(c2)c3cn4c(n3)SCC4,0
c1cc(c(cc1c2cc(n3c(n2)c(cn3)C(=O)[O-])C(F)F)Cl)Cl,0
CCCCS(=O)(=O)[N-]c1ccc2c(c1)c3c(o2)CC(CC3=O)(C)C,0
Cc1cc(ccc1N2CCCC2=O)[N-]S(=O)(=O)c3ccc(cc3)C(C)C,0
c1ccc2c(c1)CCC[C@@H]2Nc3ccc(cc3[N+](=O)[O-])S(=O)(=O)Nc4cccc(c4)C(=O)[O-],0
CCN(CC(=O)Nc1ccccc1C(F)(F)F)S(=O)(=O)c2ccc(c(c2)C(=O)[O-])O,0
c1ccc(c(c1)C(=O)[O-])NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NCc3ccc(cc3)F,0
CCOc1ccc(cc1)Oc2ccccc2NS(=O)(=O)c3ccc(c(c3)C(=O)[O-])O,0
Cc1ccccc1[N-]S(=O)(=O)c2ccc(cc2)C(=O)NNC(=O)c3c(c4ccccc4o3)C,0
c1cc(cnc1)CNc2c3cnn(c3ncn2)c4ccc(cc4)F,0
CC1=C([C@H](n2c(ncn2)N1)c3ccc(cc3)OC(F)F)C(=O)C,0
CCCC(=O)N1CCC(CC1)[C@@H]2C[C@@H](n3c(ncn3)N2)C(F)F,0
Cc1c(n(c2c1c(ncn2)NCc3ccco3)c4cccnc4)C,0
c1cc(ncc1C(=O)OCc2[nH]c(=O)c3c(n2)ccs3)Cl,0
c1ccc(cc1)[C@H]2C[P@@](=O)(Oc3c2ccc(c3)Br)[O-],0
Cc1cc2c(cc1Br)nc(s2)/N=C(/CCl)\[O-],0
C1CC[C@@H]2[C@@H](CC1)SC(=C2C#N)N=C3CCCC(=C3)[O-],0
c1cc(ccc1/C(=N/c2nc3ccc(cc3s2)F)/[O-])F,0
CC1=CC(=C2C(=O)SC(=N2)[S-])C=C(N1CC(C)C)C,0
CCC(=O)N(Cc1ccc(cc1)OC)Cc2cc3cc4c(cc3[nH]c2=O)OCO4,0
Cc1cccc(c1)c2n[nH]c(=S)n2/N=C/c3cc(c(c(c3)OC)OC)OC,0
CC(=O)Nc1ccc(cc1)C(=O)Cn2nc(nn2)c3cccc(c3)C(F)(F)F,0
CC(C)CC(=O)Nc1ccnn1C2CCN(CC2)C(=O)c3cccc(c3)N(C)C,0
COc1c(cccn1)c2c(cnc(n2)NC[C@H]3COCCO3)c4ccsc4,0
C=CC[N+]1(CCOCC1)C[C@@H](COc2cccc3c2cccc3)O,0
CC(C)(C)C(=O)Cn1c(=S)oc(n1)c2cc[n+](cc2)CC(=O)C(C)(C)C,0
Cn1c(c[n+](c1N)CC(=O)c2ccccc2)c3ccc(cc3)F,0
COc1cccc(c1)[C@@H]2[C@H](C(=O)NC(=C2C#N)O)[n+]3ccccc3,0
c1cc(c(cc1C(=O)C[N+]2=C(SCC2)N)Cl)Cl,0
COc1ccc(cc1)N2CN3C(=O)C[C@@H](C(=C3SC2)C#N)c4ccccc4F,0
COc1ccc(cc1)c2ccc(=O)n3c2[C@@H]4C[C@H](C3)CN(C4)C(=O)c5ccc(cc5)F,0
Cc1c2c(c(c(c1Br)OC(=O)OC)Br)sc(=O)o2,0
c1ccc(cc1)[C@H]2c3c(=O)c4cc(ccc4oc3C(=O)N2C[C@@H]5CCCO5)Cl,0
C[C@H]1C[C@@H](CN(C1)C(=O)c2cc3cccnc3n(c2=O)Cc4ccc(cc4)F)C,0
COc1c(cn(n1)Cc2c(c(c(c(c2F)F)F)F)F)[N+](=O)[O-],0
Cc1ccc(cc1)c2ccc(=O)n(n2)Cc3cc(=O)n4ccccc4n3,0
COc1ccnc(n1)N2CCC[C@H]2c3ccc4c(c3)OCCCO4,0
Cc1nnn(n1)C23C[C@@H]4C[C@H](C2)CC(C4)(C3)C(=O)N5CCCCCC5,0
Cc1c2c(ncnc2on1)N3CCN(CC3)c4ccc(cc4)Cl,0
c1ccc(cc1)N(C(=O)/C=C/C(=O)[O-])N(c2ccccc2)C(=O)/C=C/C(=O)[O-],0
Cc1ccc(cc1C(=O)[O-])S(=O)(=O)[N-]c2cc(ccc2C)S(=O)(=O)C,0
Cc1ccc(cc1C)S(=O)(=O)[N-]c2ccc(cc2)S(=O)(=O)[N-]c3cc(on3)C,0
CCOc1cc(ccc1OC(C)C)/C=C/c2nc(c(c(n2)[O-])[N+](=O)[O-])[O-],0
CC(=O)c1ccc(cc1)[N-]C2=NC(=O)/C(=C\c3ccc(cc3)OCC(=O)[O-])/S2,0
CC(C)[C@@H](C(=O)[O-])NS(=O)(=O)c1ccc(cc1)C#N,0
CCC[C@@](C)(C(=O)[O-])NC(=O)c1cn2c(cccc2n1)C,0
C1CS(=O)(=O)C[C@@H]1CNC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-],0
c1cc(c(c(c1)F)S(=O)(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O)F,0
CN(C1CCCCCC1)C(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O,0
CC(C)[C@H]1C(=O)C[C@H](C(C1(C#N)C#N)(C#N)C#N)c2ccc(cc2)OC,0
C[C@@H]1CCC[C@H](N1c2c3c(ncn2)n(nn3)Cc4ccccc4F)C,0
CCCCc1c2c(c3c4c(c5nnnn5cn4)sc3n1)CCC2,0
C[C@H]1C[C@@H](CN(C1)c2c(nc(o2)c3ccc(c(c3)OC)OC)C#N)C,0
Cc1c(sc2c1c(ncn2)Oc3ccc(cc3)c4nnco4)C,0
C[C@H](c1ccnc2n1ncn2)Oc3ccc(cc3F)F,0
c1ccc(c(c1)OCc2nn3cnnc3s2)Cl,0
C[C@@H](C#N)Sc1nnnn1c2ccc(cc2)Cl,0
CCCSc1nc2nc3c(cn2n1)C(=O)CCC3,0
CC[C@H]1CCCCN1c2c3cnn(c3ncn2)C,0
CC(=O)O[C@@]1(CC[C@H]2[C@]1(C[C@@H]([C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)O)C)C(=O)CO,0
CCOC(=O)C1=C(OC(=C([C@H]1c2ccc(o2)I)C#N)N)C,0
CC[C@@]1(CCC(=O)NC1=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)F,0
Cc1c(ccc2c1nc(s2)NNC(=O)c3cccc(c3)S(=O)(=O)C)Cl,0
C[C@@]1(C(=O)NC(=O)N1)CSc2ccccc2C(=O)N3CC[C@@H]4CCCC[C@@H]4C3,0
C1CCC2(C1)C(=O)N(C(=O)N2)CCC(=O)NC3=NCCS3,0
C[C@@H](c1ccncc1)N(C)S(=O)(=O)c2cn(nc2N)C,0
C[C@@H]1CCCN(C1)S(=O)(=O)N2CCC[C@@H](C2)S(=O)(=O)N,0
Cc1ccc2c(c1)NC(=O)[C@](O2)(C)C(=O)NCCn3ccnc3,0
c1cc(=O)[nH]cc1S(=O)(=O)N[C@H]2CCC[C@H]2n3ccnc3,0
CCOc1ccc(c(c1)[N-]S(=O)(=O)c2cccs2)[N-]S(=O)(=O)c3cccs3,0
c1cc(ccc1CCC(=O)[O-])S(=O)(=O)[N-]c2ccc3c(c2)sc(n3)N4CCCC4,0
c1cc(ccc1C(=O)[O-])[N-]S(=O)(=O)c2ccc(cc2)C(=O)/C=C/c3ccsc3,0
Cc1cccc(c1)[N-]S(=O)(=O)c2ccc(c(c2)[N-]S(=O)(=O)c3ccc(cc3)C#N)C,0
COc1cc(c(cc1[N-]S(=O)(=O)c2cc(c(cc2Cl)Cl)C(=O)[O-])Cl)OC,0
c1cc(ccc1C(=O)OCC(=O)Nc2ccc(c(c2)C(F)(F)F)Cl)n3cnnn3,0
CCC(=O)N1[C@@H](CC(=N1)c2cccc(c2)NS(=O)(=O)C)c3ccc(c(c3)OC)OC,0
CCOc1ccc(cc1)NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)C[C@H](N3C(=O)C)C,0
Cc1cc(c(n1[C@H](C)COC)C)C(=O)CN2C(=O)[C@](NC2=O)(C)c3cc4ccccc4o3,0
Cc1c(nc(o1)c2ccccc2[N-]S(=O)(=O)C)C[NH+](C)Cc3coc4ccccc4c3=O,0
CC1(Cc2c(cnc(n2)NCc3ccc4c(c3)OCO4)C(=O)C1)C,0
CCn1c2c(c(ncn2)Nc3ccc(c(c3)C)Br)nn1,0
Cc1c(n(c2c1c(ncn2)Nc3nccs3)Cc4ccco4)C,0
CC(C)Oc1ccccc1/C=N/N2C(=O)C3(CCCCC3)NC2=O,0
Cc1nnc2n1c(nc3c2cccc3)Nc4cccc(c4)C(=O)C,0
CCc1cc2c(cc1OC(=O)C)occ(c2=O)c3ccc4c(c3)OCO4,0
CCOc1c2c(c3c4c(c(nc3s2)c5ccco5)COC(C4)(C)C)ncn1,0
c1ccc(cc1)n2c(nnn2)SCc3cc(cc4c3OCOC4)Cl,0
c1cc(c(cc1Cl)[N+](=O)[O-])N2CCN(CC2)C(=O)[C@H]3C[C@H]4C[C@@H]3C=C4,0
Cc1c(cco1)c2nnc(o2)S[C@@H](C)C(=O)N3c4ccccc4C[C@@H]3C,0
c1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)c3cn4c(n3)SCC4,0
Cc1ccc(cc1)[N-]S(=O)(=O)c2ccc(s2)c3cc(no3)C,0
c1c(c2cn(nc2nc1SCC(=O)[O-])C3CCCC3)C(F)(F)F,0
c1ccc(c(c1)CN(Cc2ccccc2Cl)c3[n-]nnn3)Cl,0
CCOc1cccc(c1)/C(=N/c2nnc(s2)C3CCCCC3)/[O-],0
Cc1ccc(cc1)c2nn3c(nnc3s2)c4ccc(c(c4)OC)OC,0
Cc1cccc(c1)c2nn3c(nnc3s2)c4c5c(nn4C)CCCC5,0
c1cc(cc(c1)Cl)c2nnc(o2)SCc3cc(=O)n4ccsc4n3,0
Cc1ccc(cc1)n2c3c(cn2)c4nnc(n4cn3)c5cccc(c5)Cl,0
Cc1c(cco1)c2nnc(o2)SCc3cc4c(c(c3)Cl)OCCCO4,0
COc1cc(cc(c1OC)OC)C=C(C(=O)[O-])C(=O)[O-],0
Cc1c(nc(s1)/N=C(/c2[n-]ncn2)\[O-])c3ccc(cc3)F,0
CCn1c2c(c(c(cn2)C(=O)[O-])C(C)C)c(=O)nc1[O-],0
c1cc(cc(c1)Br)[N-]S(=O)(=O)CC(=O)[O-],0
c1cc(cc(c1)OC(F)(F)F)[N-]S(=O)(=O)CC(=O)[O-],0
CSc1nc2c(nn1)-c3cc(ccc3N[C@@H](O2)c4ccccc4OCC(=O)[O-])Br,0
C[C@]1(Nc2ccccc2C(=O)N1c3ccc4c(c3)OCCO4)c5ccc(cc5)OCC(=O)[O-],0
COc1ccc(cc1[N-]S(=O)(=O)c2ccc(cc2)C#N)S(=O)(=O)Nc3ccccc3Cl,0
CC[C@@]1(C(=O)N(C(=O)N1)/N=C(/CSc2nccn2c3cccc(c3C)C)\[O-])c4ccccc4,0
c1ccc(c(c1)[C@H]2C3=C(CCCC3=O)Nc4n2nc(n4)SC5CCCCC5)OCC(=O)[O-],0
c1ccc(c(c1)C=NNc2[nH]c3c(n2)ncnc3[O-])Cl,0
c1ccc(c(c1)/C=N/N/C(=N/[N+](=O)[O-])/[NH-])F,0
Cc1cc(ccc1[N+](=O)[O-])c2nnc(n2N)[S-],0
CCO/N=C(\c1c(non1)N)/[N-]c2ccccc2C,0
Cc1c2ccccc2nc(n1)Nc3[nH]c(cc(=O)n3)[O-],0
C1CCc2c(c(c(s2)NC(=O)[C@@H]3[C@H]4CC[C@@H]([C@@H]3C(=O)[O-])O4)C#N)C1,0
c1cc(sc1/C=N/N=C/2\NC(=O)[C@@H](S2)CC(=O)[O-])Br,0
c1cc(cc(c1)[N-]S(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)C#N,0
c1cc(cc(c1)O)CN2CCc3c(nc(nc3[O-])c4cccnc4)C2,0
[H]/N=c/1\c(nnc2n1[n-]c(c2c3ccc(cc3)Br)CC)C#N,0
C[C@@H]1CCc2c(sc3c2c(ncn3)OCC(=O)Nc4ccc(cc4)S(=O)(=O)N(C)C)C1,0
CC1(C(=O)Nc2ccccc2N1C(=O)COC(=O)CSc3c4ccsc4ncn3)C,0
CCOc1ccc(cc1)C(=O)N2CCC(CC2)Nc3c4cnn(c4ncn3)c5ccc(cc5)F,0
CCC(=O)N(c1nnc(s1)SCC(=O)N2c3ccccc3NC(=O)C[C@@H]2C)C4CC4,0
Cc1cccc(c1)OCCCN2c3c(cccc3[C@@]4(C2=O)N(N=C(S4)NC(=O)C)C(=O)C)C,0
c1cc(ccc1CSc2nnnn2c3ccc4c(c3)OCO4)F,0
CC(=O)Oc1ccc2c(cc(=O)oc2c1)c3cc4ccccc4oc3=O,0
c1cc(cc2c1ccc(=O)o2)OCc3cc(=O)n4ccsc4n3,0
CCCCC1=N[C@H]2[C@H](c3c(c4nnnn4cn3)S2)C5=C1CCC5,0
c1ccc2c(c1)OC[C@H](O2)CSc3nnnn3C4CCCC4,0
c1c(c(nn1CCC(=O)[O-])C(F)(F)F)N,0
CC/C=C(/c1csc(n1)N)\C(=O)[O-],0
CC[C@@H](C)c1c([nH]c(=S)[nH]c1=O)[O-],0
CS(=O)(=O)[N-]c1cccc(c1)C#CCN,0
C[C@@H]1CCCCN1S(=O)(=O)[N-][C@@H]2C[C@@H]2N,0
Cc1ccc(c(c1)C)[C@H]2C3=C(CN(C3=O)CCC(C)C)N(C(=O)N2)C,0
Cn\1c(cs/c1=N/N=C\c2ccccc2C=O)c3cccc(c3)O,0
CCn1cc(cn1)C(=O)Nc2c(c3c(s2)C[C@H](CC3)C(C)(C)C)C#N,0
Cc1ccc2c(c1)cnn2C(=O)CCC(=O)N[C@H]3CCC[C@@H]([C@@H]3C)C,0
Cc1c(c(n(n1)Cc2nnc(s2)Nc3cccc(c3)Cl)C)Cl,0
[H]/N=C\1/C(=C/c2ccc(cc2)SC)/C(=O)N=C3N1N=C(S3)CC(=O)N4CCCC4,0
COc1c2c(cc(c1F)F)c(=O)c(cn2C3CC3)C(=O)N[C@@H]4CCS(=O)(=O)C4,0
C[C@@]1(CCS(=O)(=O)C1)NC(=S)N(C[C@H]2CCCO2)[C@@H]3CCS(=O)(=O)C3,0
CC1(Cc2c(cnc(n2)c3ccncc3)[C@H](C1)NC(=O)C[C@H]4CC(OC4=O)(C)C)C,0
Cn1ccc(n1)C(=O)NCc2ccc(cc2)c3c(cnc(n3)C4CC4)C(=O)N(C)C,0
CCn1c(cc2c(c1=O)[C@@H](C(=C(O2)N)C#N)c3ccc(cc3)C(F)(F)F)C,0
Cc1c(c(n[nH]1)C)S(=O)(=O)Nc2cccc(c2)I,0
c1ccc(cc1)CCN2CC3=C(C2=O)[C@H](NC(=O)N3)c4ccccc4F,0
C#CCSc1[nH]c(=O)c2c(n1)NC(=O)C[C@H]2c3ccc(cc3F)F,0
CC(C)N1CCc2c(sc3c2C(=N[C@@H](N3)c4ccccc4OC)O)C1,0
Cc1cn2c(n1)sc(n2)Sc3ccc(cc3)O,0
C[C@@H]1CCC[C@@H](C1)n2c(n[nH]c2=S)c3ccccn3,0
C[C@H]1CCC[C@@H](C1)n2c(n[nH]c2=S)c3ccccn3,0
Cn1c2ccc(cc2[nH+]c1[C@@H]3CC=CC[C@H]3C(=O)[O-])F,0
c1ccc2c(c1)cc(c(n2)n3cc(cn3)Cl)CO,0
c1ccnc(c1)c2cn(nn2)C[C@H]3C[C@@H]4CC[NH+]3C[C@@H]4C(=O)NC5CC5,0
Cc1ccc(o1)CNc2ccc(c[nH+]2)C(=O)N3CCC[C@H](C3)Cn4ccnc4,0
Cn1ccnc1[C@H](C2CC[NH+](CC2)Cc3nc(no3)c4cccs4)O,0
Cc1c[nH+]ccc1c2cnn(c2C3CC3)CCNC(=O)c4cnn(c4C)C,0
CCc1nccn1C[C@@H](C)C(=O)N2CCc3c(cnc(n3)[C@H]4CCCC[NH2+]4)C2,0
CC(C)c1nnc(s1)/N=C(/c2c(=O)c3ccccc3n(c2[O-])CC=C)\[O-],0
c1cc(c(cc1S(=O)(=O)[N-]c2ccc(cn2)Cl)C(=O)[O-])F,0
c1cc(nnc1c2ccc(s2)S(=O)(=O)[N-]C[C@@H]3CCCO3)[O-],0
c1cc(c(cc1C(=O)[O-])[N-]S(=O)(=O)c2ccc(nc2)Cl)F,0
c1cc(ccc1N2C[C@@H](CC2=O)C(=O)[O-])S(=O)(=O)[N-]c3cc(ccc3F)F,0
Cc1c(c(on1)C)c2nc(no2)c3ccc(cc3)OC(F)(F)F,0
Cn1c2c(nc1Cl)n(c(=O)n(c2=O)Cc3ccccc3Cl)C,0
Cc1c(cco1)c2nnc3n2nc(s3)[C@H](C)Oc4ccccc4,0
c1cc(ccc1n2cc3c(n2)CCN(C3)c4ccc(cc4)[N+](=O)[O-])F,0
c1ccc(c(c1)Oc2c(c(=O)n3ccccc3n2)C=C(C#N)C#N)Cl,0
C[C@@H]1C=C([C@H]2[C@H]([C@@]1(CO[C@@H]2c3cccnc3)CO)C)C,0
CCn1c(n[nH]c1=S)c2cccc(c2)Br,0
c1cc(sc1)C2=NC(=[NH+][C@H](C2)c3ccncc3)[S-],0
Cc1c(nn(c1C)c2cc(ccc2CO)Br)C,0
C[C@@H]1CN(CC(O1)(C)C)C[C@@H]2c3ccccc3CCN2,0
CN(Cc1nc2ccsc2c(n1)[O-])C(=O)c3ccc(=O)[nH]c3,0
Cc1c(sc(n1)[O-])S(=O)(=O)NC2CCS(=O)(=O)CC2,0
C[C@H](C(=O)N(C)C)NS(=O)(=O)c1ccc(s1)C(=O)[O-],0
c1c(csc1S(=O)(=O)NC[C@@H]2COCCO2)C(=O)[O-],0
C1CCC(C1)N(CC(=O)[O-])C(=O)N[C@H]2CCS(=O)(=O)C2,0
c1ccc2c(c1)ncc(n2)c3cnn(c3)c4ccc(cc4)C#N,0
c1cc(oc1c2nc(on2)c3ccncc3)Br,0
c1ccn(c1)c2ccc(cc2)c3nc(on3)c4ccco4,0
c1ccc(cc1)c2nn3c(nnc3s2)c4ccccn4,0
Cn1cc(c(n1)C(F)(F)F)c2nnc(o2)c3cccs3,0
COc1cc(c(cc1OC)[N-]S(=O)(=O)c2cc(cc(c2)F)F)C(=O)[O-],0
c1cc(ccc1/C=C/c2nc(c(c(n2)[O-])[N+](=O)[O-])[O-])Br,0
COc1cc(ccc1[O-])/C=N/n2c(nnc2[S-])c3ccc(cc3)F,0
c1ccc2c(c1)ccc(c2/C=N/n3c(nnc3[S-])c4ccncc4)[O-],0
c1ccc(c(c1)c2ccc(o2)/C=C/c3nc(c(c(n3)[O-])[N+](=O)[O-])[O-])F,0
Cc1ccc(o1)C(c2ccc(o2)C)c3cc(ccc3O)Cl,0
c1ccc(cc1)Nc2c3cc(ccc3ncn2)Br,0
CC(C)(C)Nc1c(nc2n1cc(cc2)Cl)c3cccs3,0
Cc1c2cc(ccc2sc1C3=NO[C@](C3)(C(F)(F)F)O)Cl,0
Cc1ccc(cc1)c2c(n3c(cc(cc3n2)C)C)NC(C)(C)C,0
CCOc1cc(ccc1OC(=O)c2cccs2)/C=C/3\C(=O)OC(=N3)c4ccc(cc4)NC(=O)C,0
CC[C@@H](C(=O)N[C@H](c1ccccc1)C(=O)OC)Sc2nc3c(c4ccccc4n3C)nn2,0
CCCN1c2ccc(cc2OCC(C1=O)(C)C)NS(=O)(=O)Cc3ccc(c(c3)OC)OC,0
CCCCOc1cccc(c1)C(=O)Nc2c(c3c(s2)CN(CC3)C(=O)OC)C(=O)OC,0
Cc1cc(c(c(c1OC)C)C)S(=O)(=O)NCCn2c(=O)ccc(n2)c3ccc(cc3)OC,0
C[C@]1(CCS(=O)(=O)C1)NC(=S)Nc2nc([nH]n2)C(=O)[O-],0
c1cc(c(cc1Br)F)C(=O)N[C@H](CCC(=O)N)C(=O)[O-],0
c1cc(c(cc1Br)F)C(=O)N[C@@H](CCC(=O)N)C(=O)[O-],0
c1c(cncc1Br)C(=O)N[C@H](CCC(=O)N)C(=O)[O-],0
C[C@@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,0
COc1ccccc1CC(=O)N[C@H]2C[C@H]3C(=O)Nc4ccc(cc4C(=O)N3C2)c5ccc6c(c5)OCO6,0
Cc1cccc(c1S(=O)(=O)NNC(=O)Cn2nc(nn2)c3cccc(c3Cl)Cl)Cl,0
C[C@@]12c3c(c4cc(ccc4[nH]3)OC)CCN1C(=O)N(C2=O)c5ccccc5C(=O)NCc6cccnc6,0
CCCn1c(=O)c2ccc(cc2nc1SCC(=O)NN3C(=O)C4(CCCCC4)NC3=O)Cl,0
C[C@H]1CCc2c(cc(s2)c3nnc(o3)SCC(=O)NN4C(=O)C5(CCCCC5)NC4=O)C1,0
C[C@H](Cn1cc(cn1)Br)c2nc3c4ccccc4ncn3n2,0
c1c(cc(c2c1OCCO2)Cl)CSc3nnnn3C4CC4,0
CCN1CCN(CC1)c2c3cnn(c3ncn2)c4cccc(c4)Cl,0
CC(C)CCn1c(=O)c2c3c(cnc2n(c1=O)C)C(=O)CC(C3)(C)C,0
CCn1c2ccccc2n(c1=O)Cc3cc(=O)n4ccc(cc4n3)C,0
Cc1c2c(c(c(c1OC)N)Br)COCO2,0
c1ccc(c(c1)[C@@H]2Nc3ccccc3S(=O)(=O)N2)F,0
c1cc(ccc1[C@@H]2[C@@H](C(=[N-])SC(=C2C#N)N)C#N)Cl,0
c1c(cncc1Br)c2[nH]nc([nH+]2)[S-],0
c1cc(ccc1c2coc3cc(ccc3c2=O)O)O,0
Cc1ccc(cc1S(=O)(=O)[N-]c2ccc(cc2)S(=O)(=O)[N-]c3cc(on3)C)C(C)(C)C,0
COc1ccc(cc1S(=O)(=O)[N-]c2cc(ccc2n3cccn3)C(F)(F)F)/C=C/C(=O)[O-],0
CCN(CC)S(=O)(=O)c1ccc(c(c1)[N-]S(=O)(=O)c2ccc(cc2)CCC(=O)[O-])C,0
COc1cc(ccc1OCc2ccccc2F)/C=C/c3nc(c(c(n3)[O-])[N+](=O)[O-])[O-],0
c1cc2c(cc1Br)/C(=C/3\C(=O)N(C(=N3)[S-])CCCCCC(=O)[O-])/C(=O)N2,0
C[C@H]1CCc2c(sc(n2)NC(=O)c3cc(cc(c3)OC)OC)C1,0
c1ccc(cc1)Nc2cc(nc(n2)c3ccncc3)c4ccccn4,0
CCC1=NN([C@](C1)(c2ccccc2)O)C(=O)c3cccc(c3)OC,0
Cc1ccc2c(c1S(=O)(=O)N[C@H](C)c3ccccc3)nsn2,0
c1ccc2c(c1)cc(c(=O)o2)C(=O)Nc3ccccc3OC(F)F,0
CC(=O)c1cccc(c1)NC(=O)[C@@H]2CC(=NO2)c3ccc(cc3)OC,0
Cc1c(cnn1c2cc(nc(n2)C)N[C@@H](C)c3ccccc3)C(=O)C,0
Cc1c(c(on1)C)S(=O)(=O)Nc2ccc(cc2)OC3CCCC3,0
c1cc(ccc1c2nc(on2)CCC(=O)Nc3nccs3)Cl,0
Cc1cc(n2c(n1)cc(n2)c3ccccc3OC)NCc4cccnc4,0
CCN(CC)C(=O)[C@H]1[C@H]2CC[C@@H]([C@@H]1C(=O)[O-])O2,0
Cc1cc(c(o1)C)/C(=N/c2nnc(s2)C3CC3)/[O-],0
C[C@H]1CC(=C(C(=O)[C@@H]1C(=O)OC)CN(C)C)[O-],0
C[C@@H](C(=O)[O-])Sc1ccnc(c1)C(=O)N(C)C,0
Cc1nnc(n1C2CC2)[C@H]3CC=CC[C@@H]3C(=O)[O-],0
Cn1c(nn(c1=S)[C@@H]2CC(=O)[C@H]3OC[C@@H]2O3)CN4C[C@@H](CC4=O)c5ccccc5,0
c1cc(cnc1)CNC(=O)c2nc(no2)Cn3cc(cn3)I,0
Cc1c(sc(n1)C)C(=O)[C@@H]2[C@H](N(C(=O)C2=O)C[C@@H]3CCCO3)c4cccnc4,0
COc1ccc(cc1)CN([C@@H]2CCS(=O)(=O)C2)C(=O)C[C@H]3C(=O)NC(=O)S3,0
c1cc(ccc1n2c(c3c(n2)CS(=O)(=O)C3)NC(=O)C(=O)N4CCCC4)F,0
c1ccc2c(c1)[C@@]3(CCS2(=O)=O)C(O3)(C#N)C#N,0
C1=CS[C@H]2[C@H]1C(OC2(C#N)C#N)(C#N)C#N,0
C1=CS[C@@H]2[C@@H]1C(OC2(C#N)C#N)(C#N)C#N,0
COc1c(c(sn1)S(=O)(=O)C)C#N,0
CSc1nc(cc2n1nnn2)Cl,0
Cc1c(c(n(n1)C)C)NS(=O)(=O)c2cccs2,0
CN(C)NS(=O)(=O)c1cc(c(nc1)Cl)Cl,0
COc1cc(c(cc1n2cn[nH]c2=S)Cl)OC,0
Cc1c(cnn1C)[C@H](C)NC(=O)c2ccc(cc2)C#N,0
CN(C1CCOCC1)C(=O)[C@@H]2CCCC[C@@H]2C(=O)O,0
c1ccc(cc1)c2cn(c3c2c4nnnn4cn3)c5ccc(cc5)Cl,0
Cc1c2c(n(n1)C(=O)c3ccc(c(c3OC)OC)OC)C[C@@H]4[C@H]2C4(C)C,0
CC1=C([C@H]([C@@H]2C(=N1)CC(CC2=O)(C)C)c3ccccc3[N+](=O)[O-])C#N,0
c1ccc2c(c1)OC[C@H](O2)c3nnc4n3nc(s4)c5ccc(cc5)F,0
CCSc1nnc2n1c3c(c4c(s3)C[C@@H](CC4)C)c5n2ncn5,0
c1c(cc(cc1[N+](=O)[O-])OCC(F)(F)F)NC(=O)Cn2c(cc(n2)C(F)(F)F)C3CC3,0
